ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2
TEST-00308,CH227861896779,6051353730,Gebaeude,2701.0,447932,Not green space,0.00271472991071553
TEST-00308,CH227861896779,6051353736,uebrige_befestigte,2701.0,,Not green space,22.873830500997293
TEST-00308,CH227861896779,6051353735,Gebaeude,2701.0,447931,Not green space,92.94864060301786
TEST-00308,CH227861896779,6051385566,Wasserbecken,2701.0,,Not green space,18.346635000758695
TEST-00710,CH527848896794,6051354802,Trottoir,2701.0,,Not green space,1.2621572375400432
TEST-00710,CH527848896794,6051354803,uebrige_humusierte,2701.0,,Green space (soil-covered),551.5285704373995
TEST-00710,CH527848896794,6051354804,uebrige_humusierte,2701.0,,Green space (soil-covered),298.35543257963
TEST-00710,CH527848896794,6051387079,Gewaesser_fliessendes,2701.0,,Not green space,0.0010871531241283948
TEST-00710,CH527848896794,6051368773,uebrige_befestigte,2701.0,,Not green space,304.34220500060053
TEST-00710,CH527848896794,6051371604,Trottoir,2701.0,,Not green space,1.4215390034777122
TEST-00710,CH527848896794,6051371605,Bahn,2701.0,,Not green space,749.8841250979833
TEST-00736,CH227839896783,6051360519,Gebaeude,2701.0,450589,Not green space,0.0012282042120234406
TEST-00736,CH227839896783,6051360500,Gartenanlage,2701.0,,Green space (soil-covered),106.7976417451651
TEST-00736,CH227839896783,6051360509,Gebaeude,2701.0,450590,Not green space,62.55959504923243
TEST-00837,CH916790897250,6051374613,Gartenanlage,2701.0,,Green space (soil-covered),244.30652606489883
TEST-00837,CH916790897250,6051374718,Gebaeude,2701.0,456085,Not green space,96.27655699681704
TEST-00722,CH698970376727,6051341321,Gartenanlage,2703.0,,Green space (soil-covered),123.16706071926069
TEST-00722,CH698970376727,6051341329,uebrige_befestigte,2703.0,,Not green space,93.02904270835262
TEST-00722,CH698970376727,6051341362,Gartenanlage,2703.0,,Green space (soil-covered),56.59832910796892
TEST-00722,CH698970376727,6051341361,Gebaeude,2703.0,459124,Not green space,82.09187509334426
TEST-00722,CH698970376727,6051341343,Trottoir,2703.0,,Not green space,0.879703676349375
TEST-00722,CH698970376727,6051341374,Gebaeude,2703.0,243056887,Not green space,103.65871423121402
TEST-00231,CH276777328973,6051380550,Gebaeude,2703.0,460795,Not green space,235.94767549859534
TEST-00231,CH276777328973,6051380383,Gartenanlage,2703.0,,Green space (soil-covered),588.0038474954031
TEST-00309,CH470798760233,6051509127,Gartenanlage,5118.0,,Green space (soil-covered),462.012724002131
TEST-00309,CH470798760233,6051511242,uebrige_befestigte,5118.0,,Not green space,31.87279163242736
TEST-00309,CH470798760233,6051513403,uebrige_befestigte,5118.0,,Not green space,39.24997700002854
TEST-00309,CH470798760233,6051510165,Gebaeude,5118.0,191925367,Not green space,28.474294999617314
TEST-00309,CH470798760233,6051513404,Gebaeude,5118.0,11127275,Not green space,227.21104649826538
TEST-00309,CH470798760233,6051512415,Gartenanlage,5118.0,,Green space (soil-covered),70.09018529199183
TEST-00913,CH440702163427,6051884801,geschlossener_Wald,5151.0,,Green space (wooded),0.008246380941346257
TEST-00913,CH440702163427,6051900026,geschlossener_Wald,5230.0,,Green space (wooded),825.4981368968918
TEST-00394,CH260702077417,6051878379,Gebaeude,5239.0,190173916,Not green space,41.75087779769899
TEST-00394,CH260702077417,6051878393,Gartenanlage,5239.0,,Green space (soil-covered),116.3741907024559
TEST-00535,CH358802870732,6051883836,uebrige_befestigte,5001.0,,Not green space,46.40522000088575
TEST-00535,CH358802870732,6051942477,Strasse_Weg,5001.0,,Not green space,0.002654001167840647
TEST-00535,CH358802870732,6051883890,Gartenanlage,5001.0,,Green space (soil-covered),362.19198649368263
TEST-00535,CH358802870732,6051882558,Gebaeude,5001.0,11105804,Not green space,130.2304870010614
TEST-00638,CH968002070808,6051890077,geschlossener_Wald,5003.0,,Green space (wooded),1174.9450280002188
TEST-00342,CH630280070712,6051888720,geschlossener_Wald,5003.0,,Green space (wooded),2303.9858599893696
TEST-00715,CH560302071681,6051861411,Gartenanlage,5281.0,,Green space (soil-covered),37.067043709582514
TEST-00715,CH560302071681,6051861629,uebrige_befestigte,5281.0,,Not green space,6.043484790030735
TEST-00040,CH351502800784,6051884738,geschlossener_Wald,5050.0,,Green space (wooded),1382.5028120104557
TEST-00296,CH330281079220,6051886112,geschlossener_Wald,5050.0,,Green space (wooded),6503.544567499232
TEST-00296,CH330281079220,6051677029,Gebaeude,5050.0,191870820,Not green space,40.6281084983068
TEST-00296,CH330281079220,6051677030,Gebaeude,5050.0,191870970,Not green space,44.855246000677624
TEST-00296,CH330281079220,6051676812,Acker_Wiese_Weide,5050.0,,Green space (soil-covered),1782.7036625072715
TEST-00133,CH768502075192,6051688494,Acker_Wiese_Weide,5096.0,,Green space (soil-covered),405.06353049852993
TEST-00261,CH986602078550,6051942695,Strasse_Weg,5097.0,,Not green space,33.754551111956445
TEST-00261,CH986602078550,6051689067,Gartenanlage,5097.0,,Green space (soil-covered),470.3892037592443
TEST-00261,CH986602078550,6051691769,Gebaeude,5097.0,11190030,Not green space,36.39519550027364
TEST-00682,CH153102050742,6051696293,Gebaeude,5304.0,191938456,Not green space,35.82147699983542
TEST-00682,CH153102050742,6051696497,Acker_Wiese_Weide,5304.0,,Green space (soil-covered),176.93563299959857
TEST-00791,CH790289080787,6051892699,geschlossener_Wald,5002.0,,Green space (wooded),618.9979605031874
TEST-00079,CH590280800720,6051892750,geschlossener_Wald,5002.0,,Green space (wooded),0.0038564785784998587
TEST-00079,CH590280800720,6051916838,Gewaesser_fliessendes,5002.0,,Not green space,0.46528285414865883
TEST-00079,CH590280800720,6051567168,Gartenanlage,5002.0,,Green space (soil-covered),169.48182734765854
TEST-00079,CH590280800720,6051892808,geschlossener_Wald,5002.0,,Green space (wooded),3.660024471245644
TEST-00079,CH590280800720,6051892325,geschlossener_Wald,5002.0,,Green space (wooded),11.917351665902673
TEST-00079,CH590280800720,6051892866,geschlossener_Wald,5002.0,,Green space (wooded),0.006514201332355794
TEST-00079,CH590280800720,6051567246,Gartenanlage,5002.0,,Green space (soil-covered),0.4279300008059292
TEST-00079,CH590280800720,6051892902,geschlossener_Wald,5002.0,,Green space (wooded),12.986404094072558
TEST-00079,CH590280800720,6051567291,uebrige_humusierte,5002.0,,Green space (soil-covered),43.25382499991691
TEST-00079,CH590280800720,6051567294,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),9.980618837731898
TEST-00079,CH590280800720,6051567311,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),1.4511349457366753
TEST-00079,CH590280800720,6051567312,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),13.622515366446569
TEST-00079,CH590280800720,6051567314,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),0.7881729626704016
TEST-00079,CH590280800720,6051569881,uebrige_befestigte,5002.0,,Not green space,49.41711711456328
TEST-00079,CH590280800720,6051569886,uebrige_humusierte,5002.0,,Green space (soil-covered),57.29868950006562
TEST-00079,CH590280800720,6051569888,uebrige_humusierte,5002.0,,Green space (soil-covered),32.21640549946727
TEST-00079,CH590280800720,6051569918,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),245.77709309025556
TEST-00079,CH590280800720,6051569998,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),37.587232581689506
TEST-00079,CH590280800720,6051567459,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),244.40573502533994
TEST-00079,CH590280800720,6051933106,Strasse_Weg,5002.0,,Not green space,10751.143544786923
TEST-00079,CH590280800720,6051933107,Strasse_Weg,5002.0,,Not green space,0.2558249607866786
TEST-00079,CH590280800720,6051893190,geschlossener_Wald,5002.0,,Green space (wooded),58.8496060145488
TEST-00079,CH590280800720,6051933136,Strasse_Weg,5002.0,,Not green space,0.003098538000257586
TEST-00079,CH590280800720,6051892720,geschlossener_Wald,5002.0,,Green space (wooded),1.8513574609132322
TEST-00079,CH590280800720,6051567099,uebrige_befestigte,5002.0,,Not green space,99.62228320048612
TEST-00079,CH590280800720,6051567100,uebrige_befestigte,5002.0,,Not green space,46.859037500488895
TEST-00079,CH590280800720,6051605502,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),62.35751147445231
TEST-00093,CH790220290763,6051892769,geschlossener_Wald,5002.0,,Green space (wooded),7276.382885882147
TEST-00093,CH790220290763,6051572677,Gebaeude,5002.0,191915783,Not green space,20.912796500849478
TEST-00093,CH790220290763,6051916458,Gewaesser_fliessendes,5002.0,,Not green space,370.0942435924992
TEST-00093,CH790220290763,6051605716,Acker_Wiese_Weide,5002.0,,Green space (soil-covered),3502.3268000278736
TEST-00775,CH610755021577,6051790898,Gartenanlage,5225.0,,Green space (soil-covered),939.4091605159084
TEST-00775,CH610755021577,6051934964,Strasse_Weg,5225.0,,Not green space,32.02467096760727
TEST-00775,CH610755021577,6051790942,uebrige_befestigte,5225.0,,Not green space,0.03136401371524872
TEST-00903,CH910722029496,6051797805,Gebaeude,5226.0,11140199,Not green space,49.13530950162977
TEST-00063,CH790289410785,6051766077,uebrige_befestigte,5017.0,,Not green space,62.90671550213446
TEST-00063,CH790289410785,6051765232,Gartenanlage,5017.0,,Green space (soil-covered),870.7304578736664
TEST-00063,CH790289410785,6051764340,Gebaeude,5017.0,11113239,Not green space,37.53474049914577
TEST-00395,CH652602170768,6051926153,Strasse_Weg,5324.0,,Not green space,1703.8697647913482
TEST-00395,CH652602170768,6051899348,geschlossener_Wald,5324.0,,Green space (wooded),242.01609379644955
TEST-00395,CH652602170768,6051899350,geschlossener_Wald,5324.0,,Green space (wooded),0.0014928818376902797
TEST-00395,CH652602170768,6051925211,Strasse_Weg,5324.0,,Not green space,0.0019064678904427979
TEST-00395,CH652602170768,6051770079,Gartenanlage,5324.0,,Green space (soil-covered),64.00853146203333
TEST-00395,CH652602170768,6051770082,Acker_Wiese_Weide,5324.0,,Green space (soil-covered),0.0074001551507014915
TEST-00876,CH300907480228,6051554055,Gartenanlage,5192.0,,Green space (soil-covered),6.789263936222846
TEST-00876,CH300907480228,6051554715,Gartenanlage,5192.0,,Green space (soil-covered),102.50718299944415
TEST-00876,CH300907480228,6051554717,uebrige_befestigte,5192.0,,Not green space,0.6792474949616615
TEST-00876,CH300907480228,6051553748,Gartenanlage,5192.0,,Green space (soil-covered),179.47254674193968
TEST-00876,CH300907480228,6051553749,uebrige_befestigte,5192.0,,Not green space,0.0025487864524935816
TEST-00876,CH300907480228,6051553750,uebrige_befestigte,5192.0,,Not green space,195.3220744972407
TEST-00876,CH300907480228,6051553751,uebrige_befestigte,5192.0,,Not green space,100.17438550052489
TEST-00876,CH300907480228,6051553752,Gebaeude,5192.0,190450348,Not green space,235.06901700055303
TEST-00876,CH300907480228,6051902680,Wasserbecken,5192.0,,Not green space,33.32717350037539
TEST-00876,CH300907480228,6051554276,Gartenanlage,5192.0,,Green space (soil-covered),2.5803918772782457
TEST-00876,CH300907480228,6051921646,Strasse_Weg,5192.0,,Not green space,181.1204571679004
TEST-00876,CH300907480228,6051554800,Gartenanlage,5192.0,,Green space (soil-covered),0.002595089516155724
TEST-00876,CH300907480228,6051554038,Gartenanlage,5192.0,,Green space (soil-covered),0.8878509106865984
TEST-00503,CH190297270765,6051662816,Gebaeude,5113.0,11124211,Not green space,40.824472001006086
TEST-00503,CH190297270765,6051929459,Strasse_Weg,5113.0,,Not green space,45.877537579021535
TEST-00503,CH190297270765,6051659447,Gartenanlage,5113.0,,Green space (soil-covered),266.58136603902904
TEST-00503,CH190297270765,6051662815,Gebaeude,5113.0,11224035,Not green space,0.25723438934269927
TEST-00045,CH510709029359,6051541057,uebrige_befestigte,5192.0,,Not green space,120.33515015920023
TEST-00045,CH510709029359,6051541058,Gebaeude,5192.0,11135378,Not green space,249.42411283645865
TEST-00045,CH510709029359,6051541062,Gartenanlage,5192.0,,Green space (soil-covered),561.5633729985748
TEST-00520,CH530298076421,6051730453,Gebaeude,5131.0,192056670,Not green space,46.39978600186025
TEST-00520,CH530298076421,6051728924,Gartenanlage,5131.0,,Green space (soil-covered),638.2272407349773
TEST-00520,CH530298076421,6051929013,Strasse_Weg,5131.0,,Not green space,19.55142242094327
TEST-00520,CH530298076421,6051729080,uebrige_befestigte,5131.0,,Not green space,0.0014154786944901368
TEST-00520,CH530298076421,6051730113,uebrige_befestigte,5131.0,,Not green space,0.0028997376102655238
TEST-00520,CH530298076421,6051730023,Reben,5131.0,,Green space (soil-covered),706.971733175538
TEST-00662,CH810762029164,6051652128,uebrige_befestigte,5141.0,,Not green space,2830.446355317605
TEST-00662,CH810762029164,6051651743,Gebaeude,5141.0,191857510,Not green space,2.6835356935431345
TEST-00997,CH410759029826,6051830261,uebrige_bestockte,,,Green space (wooded),2.93070208868437
TEST-00997,CH410759029826,6051830363,Acker_Wiese_Weide,,,Green space (soil-covered),272.163041908579
TEST-00464,CH720163020760,6051634396,Acker_Wiese_Weide,5266.0,,Green space (soil-covered),5807.8650870043775
TEST-00319,CH120273020750,6051631009,Gebaeude,5266.0,11163167,Not green space,62.67390700075765
TEST-00319,CH120273020750,6051631024,uebrige_befestigte,5266.0,,Not green space,34.049640998983236
TEST-00319,CH120273020750,6051631007,Gartenanlage,5266.0,,Green space (soil-covered),165.01789099671336
TEST-00856,CH200807050224,6051611204,Gebaeude,5231.0,191935031,Not green space,0.11736623388458829
TEST-00856,CH200807050224,6051611563,uebrige_befestigte,5231.0,,Not green space,39.83547418602698
TEST-00856,CH200807050224,6051817356,Gebaeude,5231.0,274000103,Not green space,0.0010757110535469401
TEST-00856,CH200807050224,6051612399,Gartenanlage,5231.0,,Green space (soil-covered),281.50253823826125
TEST-00856,CH200807050224,6051817336,Gebaeude,5231.0,274000102,Not green space,101.2724386326681
TEST-00750,CH640702925697,6051890851,geschlossener_Wald,5236.0,,Green space (wooded),0.0047652923270261145
TEST-00750,CH640702925697,6051735239,Gartenanlage,5236.0,,Green space (soil-covered),5.407882031133807
TEST-00750,CH640702925697,6051922909,Strasse_Weg,5236.0,,Not green space,3.364650117550558
TEST-00750,CH640702925697,6051614769,Gartenanlage,5236.0,,Green space (soil-covered),11.226770000118083
TEST-00750,CH640702925697,6051614770,Gebaeude,5236.0,190117251,Not green space,755.9253769994855
TEST-00750,CH640702925697,6051735125,Gartenanlage,5236.0,,Green space (soil-covered),26.13946000011727
TEST-00750,CH640702925697,6051613077,Acker_Wiese_Weide,5236.0,,Green space (soil-covered),12.26193751449523
TEST-00750,CH640702925697,6051831256,uebrige_befestigte,5236.0,,Not green space,108.64129941706014
TEST-00750,CH640702925697,6051831257,Gartenanlage,5236.0,,Green space (soil-covered),0.01364508658464795
TEST-00750,CH640702925697,6051614492,Gartenanlage,5236.0,,Green space (soil-covered),882.5420792763019
TEST-00750,CH640702925697,6051614493,uebrige_befestigte,5236.0,,Not green space,0.4708247635010425
TEST-00276,CH690292570744,6051614437,Acker_Wiese_Weide,5236.0,,Green space (soil-covered),22.3311757648305
TEST-00276,CH690292570744,6051735564,Gartenanlage,5236.0,,Green space (soil-covered),4.940871477709779
TEST-00276,CH690292570744,6051923410,Strasse_Weg,5236.0,,Not green space,19.920407861270743
TEST-00276,CH690292570744,6051614547,uebrige_befestigte,5236.0,,Not green space,4.497731894494825
TEST-00572,CH370717870284,6051913091,Gewaesser_fliessendes,5323.0,,Not green space,1731.9776479918573
TEST-00454,CH310751020036,6051740252,Gebaeude,5250.0,11232018,Not green space,82.00221143907325
TEST-00454,CH310751020036,6051740253,Gartenanlage,5250.0,,Green space (soil-covered),68.68942993971332
TEST-00454,CH310751020036,6051740255,uebrige_befestigte,5250.0,,Not green space,68.80671461856005
TEST-00498,CH130285074601,6051758065,Acker_Wiese_Weide,,,Green space (soil-covered),557.7468990016881
TEST-00634,CH140702050495,6051755046,Acker_Wiese_Weide,5238.0,,Green space (soil-covered),390.50943035507424
TEST-00634,CH140702050495,6051755048,uebrige_bestockte,5238.0,,Green space (wooded),4362.109132626035
TEST-00634,CH140702050495,6051926198,Strasse_Weg,5238.0,,Not green space,1.9664064970973882
TEST-00748,CH108507020225,6051713035,Acker_Wiese_Weide,5072.0,,Green space (soil-covered),2686.8626044963653
TEST-00730,CH190283130739,6051701030,Acker_Wiese_Weide,5072.0,,Green space (soil-covered),130.07896450020152
TEST-00228,CH452420770841,6052502474,uebrige_befestigte,230.0,,Not green space,247.69097161470592
TEST-00228,CH452420770841,6052505659,Trottoir,230.0,,Not green space,0.6435314570803886
TEST-00228,CH452420770841,6052509311,Gebaeude,230.0,1157419,Not green space,246.72676822275412
TEST-00303,CH582120087879,6052471008,Gebaeude,230.0,1152837,Not green space,267.49080400152354
TEST-00303,CH582120087879,6053356614,Strasse_Weg,230.0,,Not green space,0.0026149958507062365
TEST-00303,CH582120087879,6052492361,uebrige_befestigte,230.0,,Not green space,97.44229005473414
TEST-00303,CH582120087879,6052511856,Gartenanlage,230.0,,Green space (soil-covered),123.78435483089977
TEST-00303,CH582120087879,6052460370,Gartenanlage,230.0,,Green space (soil-covered),99.01653794317367
